ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,err
org.mockito:mockito-core,4.5.1,mockito/mockito,v4.5.1,mockito/mockito,v4.5.1,737f0a3517256af6ade37fd0e776a2bb230de553,True,True,
org.mockito:mockito-core,4.10.0,mockito/mockito,v4.10.0,mockito/mockito,v4.10.0,a4e2e48507424d7efc32be53f5bd23bcfd3b4ddb,True,True,
org.mockito:mockito-core,5.4.0,mockito/mockito,v5.4.0,mockito/mockito,v5.4.0,91f18ea1648e389bea06289d818def7978e82288,True,True,
org.mockito:mockito-core,5.1.0,mockito/mockito,v5.1.0,mockito/mockito,v5.1.0,19ab3ea8389d215621b256e055987df204f400e4,True,True,
org.mockito:mockito-core,5.8.0,mockito/mockito,v5.8.0,mockito/mockito,v5.8.0,aecf6b5399451690f42d5db1a0c50796d4c5c67e,True,True,
org.mockito:mockito-core,4.6.0,mockito/mockito,v4.6.0,mockito/mockito,v4.6.0,93bba1171c7f41585ea8cc9c7ecc140929772124,True,True,
org.mockito:mockito-core,5.6.0,mockito/mockito,v5.6.0,mockito/mockito,v5.6.0,6f4eb023ac76f2d59020f59a5a8e8c602a094235,True,True,
org.mockito:mockito-core,4.8.0,mockito/mockito,v4.8.0,mockito/mockito,v4.8.0,3e910ea990e61b29ec76d8b47a6d1b1607d9da3f,True,True,
org.mockito:mockito-core,5.3.0,mockito/mockito,v5.3.0,mockito/mockito,v5.3.0,6ffd23e1bf3866dc39ab13c86ebe1f667e07398d,True,True,
org.mockito:mockito-core,4.4.0,mockito/mockito,v4.4.0,mockito/mockito,v4.4.0,813add00ecd9a78ea9dcfccfc7797ea242be9ca9,True,True,
org.mockito:mockito-core,4.7.0,mockito/mockito,v4.7.0,mockito/mockito,v4.7.0,70c1fe9f377ff55826633d590991441bc9339c71,True,True,
org.mockito:mockito-core,5.9.0,mockito/mockito,v5.9.0,mockito/mockito,v5.9.0,e4fa6391b7ba988a4f7ea6df2cce42b8ab64c926,True,True,
org.mockito:mockito-core,5.0.0,mockito/mockito,v5.0.0,mockito/mockito,v5.0.0,adf528d173f8b763fcd4fedab245ed485b465211,True,True,
org.mockito:mockito-core,4.8.1,mockito/mockito,v4.8.1,mockito/mockito,v4.8.1,4d14d975cea51bc90d9d93c94e01cefdbaefeb67,True,True,
org.mockito:mockito-core,5.3.1,mockito/mockito,v5.3.1,mockito/mockito,v5.3.1,baf59c48eafa7b8cc0e18fc4d6539634a41b36cc,True,True,
org.mockito:mockito-core,5.5.0,mockito/mockito,v5.5.0,mockito/mockito,v5.5.0,741fe8102eba820dcabc66f57ce9f5bb82694120,True,True,
org.mockito:mockito-core,4.11.0,mockito/mockito,v4.11.0,mockito/mockito,v4.11.0,483e15f9f940716a85f2d58f6c28981136790c4e,True,True,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.59,sonatype-nexus-community/${artifactId},nexus-format-archetype-1.0.59,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.59,aed90d15ba94538e72e572084fb5043d951d1c50,True,True,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.58,sonatype-nexus-community/${artifactId},nexus-format-archetype-1.0.58,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.58,a4f56310269f241637655fc0c8df2432b939aef2,True,True,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.60,sonatype-nexus-community/${artifactId},nexus-format-archetype-1.0.60,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.60,a505ee09b55f8b74a6c9b2e95cfa6ccca9932e78,True,True,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.56,sonatype-nexus-community/${artifactId},nexus-format-archetype-1.0.56,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.56,9877157cf8c29e1285db1ab6ebc0b23d1b2939c8,True,True,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.57,sonatype-nexus-community/${artifactId},nexus-format-archetype-1.0.57,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.57,629bf07de3d3500494174cbeafb83b9cd5da528d,True,True,
org.jline:jline-parent,3.20.0,jline/jline3,jline-parent-3.20.0,jline/jline3,jline-parent-3.20.0,a3e55d56cbd8d7b9fa74a627af03d5c97c4248d9,True,True,
org.jline:jline-parent,3.25.0,jline/jline3,jline-parent-3.25.0,jline/jline3,jline-parent-3.25.0,9b05f5c216ee7dc5d96c85dec60248518fe5e987,True,True,
org.jline:jline-parent,3.25.1,jline/jline3,jline-parent-3.25.1,jline/jline3,jline-parent-3.25.1,c75301facc8716b59c1d57d3e3c5943358022560,True,True,
org.jline:jline-parent,3.23.0,jline/jline3,jline-parent-3.23.0,jline/jline3,jline-parent-3.23.0,cc57d0bab938742459e414400e4241ef261edcbe,True,True,
org.jline:jline-parent,3.24.0,jline/jline3,jline-parent-3.24.0,jline/jline3,jline-parent-3.24.0,0a04e11d4afdd7318fff93a0750c81840719a3f1,True,True,
org.jline:jline-parent,3.21.0,jline/jline3,jline-parent-3.21.0,jline/jline3,jline-parent-3.21.0,43c601471e53cca7532674867f826f830465126b,True,True,
org.jline:jline-parent,3.24.1,jline/jline3,jline-parent-3.24.1,jline/jline3,jline-parent-3.24.1,05669e14bd1b376aff4ec40a007569e47843d8c1,True,True,
org.liquibase.ext:liquibase-percona,4.3.3,liquibase/${artifactId},liquibase-percona-4.3.3,liquibase/liquibase-percona,liquibase-percona-4.3.3,a2649575a9e2ccd9318c2e1b59bbcba10bc8bf98,True,True,
org.liquibase.ext:liquibase-percona,4.7.1,liquibase/${artifactId},liquibase-percona-4.7.1,liquibase/liquibase-percona,liquibase-percona-4.7.1,b2eb2f5c34788d359f80dcee08e499221b64828d,True,True,
org.liquibase.ext:liquibase-percona,4.8.0,liquibase/${artifactId},liquibase-percona-4.8.0,liquibase/liquibase-percona,liquibase-percona-4.8.0,126871d84ad3d746cb804d886665eb1ce4c0399f,True,True,
org.liquibase.ext:liquibase-percona,4.14.0,liquibase/${artifactId},v4.14.0,liquibase/liquibase-percona,v4.14.0,61fdd7eb122facf5c5738937a0a6729bcc811edd,True,True,
org.liquibase.ext:liquibase-percona,4.17.1,liquibase/${artifactId},v4.17.1,liquibase/liquibase-percona,v4.17.1,cc0a1c823196c5484fda1b414d35d0147da69300,True,True,
org.liquibase.ext:liquibase-percona,4.3.5,liquibase/${artifactId},liquibase-percona-4.3.5,liquibase/liquibase-percona,liquibase-percona-4.3.5,6a9dcd2bbc8266bba47bf5c210156fb8cd9e6d3f,True,True,
org.liquibase.ext:liquibase-percona,4.23.0,liquibase/${artifactId},v4.23.0,liquibase/liquibase-percona,v4.23.0,30d06d2fad6e1cf21dd459b484b2a4a2ebdb3a25,True,True,
org.liquibase.ext:liquibase-percona,4.11.0,liquibase/${artifactId},v4.11.0,liquibase/liquibase-percona,v4.11.0,42bece912cf20b0e7cdc0dd5eb03bf298b319b03,True,True,
org.liquibase.ext:liquibase-percona,4.4.0,liquibase/${artifactId},liquibase-percona-4.4.0,liquibase/liquibase-percona,liquibase-percona-4.4.0,371e24f493efc11784b2915cbc7df6a467acd3b9,True,True,
org.liquibase.ext:liquibase-percona,4.18.0,liquibase/${artifactId},v4.18.0,liquibase/liquibase-percona,v4.18.0,483348aecb71a44a3c16d64510ff666593c38a9d,True,True,
org.liquibase.ext:liquibase-percona,4.6.1.1,liquibase/${artifactId},liquibase-percona-4.6.1.1,liquibase/liquibase-percona,liquibase-percona-4.6.1.1,c7f019359bf3c254d52135e42d972d4d6ada2622,True,True,
org.liquibase.ext:liquibase-percona,4.7.0,liquibase/${artifactId},liquibase-percona-4.7.0,liquibase/liquibase-percona,liquibase-percona-4.7.0,3e3c4566b69879e52ac85fb2241403d7e4974476,True,True,
org.liquibase.ext:liquibase-percona,4.3.2,liquibase/${artifactId},liquibase-percona-4.3.2,liquibase/liquibase-percona,liquibase-percona-4.3.2,2b58b50a286e30664e7ff97f1e98f1747721b5cf,True,True,
org.liquibase.ext:liquibase-percona,4.12.0,liquibase/${artifactId},v4.12.0,liquibase/liquibase-percona,v4.12.0,02ae693596220a3f07731a8cfa82371441104cc5,True,True,
org.liquibase.ext:liquibase-percona,4.20.0,liquibase/${artifactId},v4.20.0,liquibase/liquibase-percona,v4.20.0,91eb5cccfcf774d284a986cb1d0daf44f2b4b1ed,True,True,
org.liquibase.ext:liquibase-percona,4.23.1,liquibase/${artifactId},v4.23.1,liquibase/liquibase-percona,v4.23.1,482772a4156316b7ae631323428ace58dd3eee0e,True,True,
org.liquibase.ext:liquibase-percona,4.17.0,liquibase/${artifactId},v4.17.0,liquibase/liquibase-percona,v4.17.0,2fe141e53fb52bed3cc40092f04a4fd122e5773d,True,True,
org.liquibase.ext:liquibase-percona,4.25.0,liquibase/${artifactId},v4.25.0,liquibase/liquibase-percona,v4.25.0,8f5cc97a71af5da0575a99d9a4b301d628129f67,True,True,
org.liquibase.ext:liquibase-percona,4.4.1,liquibase/${artifactId},liquibase-percona-4.4.1,liquibase/liquibase-percona,liquibase-percona-4.4.1,7db8eb3738424c433a239051075e87dc2094d55b,True,True,
org.liquibase.ext:liquibase-percona,4.6.2,liquibase/${artifactId},liquibase-percona-4.6.2,liquibase/liquibase-percona,liquibase-percona-4.6.2,e2c26c081f9e6857b3c660a3a3b05e2a68092ecc,True,True,
org.liquibase.ext:liquibase-percona,4.3.1,liquibase/${artifactId},liquibase-percona-4.3.1,liquibase/liquibase-percona,liquibase-percona-4.3.1,61c19ade3b34dc5f66c2efcb2ed950acee344dca,True,True,
org.liquibase.ext:liquibase-percona,4.19.0,liquibase/${artifactId},v4.19.0,liquibase/liquibase-percona,v4.19.0,3a1f000e3fc386ede92661c34cc6677484101ed3,True,True,
org.liquibase.ext:liquibase-percona,4.5.0,liquibase/${artifactId},liquibase-percona-4.5.0,liquibase/liquibase-percona,liquibase-percona-4.5.0,71238debb4479f12a842462f3602964b0297c0b9,True,True,
org.liquibase.ext:liquibase-percona,4.10.0,liquibase/${artifactId},v4.10.0,liquibase/liquibase-percona,v4.10.0,489ef58f98d4bb7b2f5ff2a098ea97fe72a3f016,True,True,
org.liquibase.ext:liquibase-percona,4.22.0,liquibase/${artifactId},v4.22.0,liquibase/liquibase-percona,v4.22.0,99ac0eb88f499792f6379973fcce837ac304d2d6,True,True,
org.liquibase.ext:liquibase-percona,4.15.0,liquibase/${artifactId},v4.15.0,liquibase/liquibase-percona,v4.15.0,a6be225bff77072b1e2c473f97f211c9cb4f2ef4,True,True,
org.liquibase.ext:liquibase-percona,4.9.0,liquibase/${artifactId},liquibase-percona-4.9.0,liquibase/liquibase-percona,liquibase-percona-4.9.0,6c705f35fba717a66f03981ef61dd6d56d2e7a73,True,True,
org.liquibase.ext:liquibase-percona,4.23.2,liquibase/${artifactId},v4.23.2,liquibase/liquibase-percona,v4.23.2,9c2f57c6864e407062b00ace9b205fb774cd3bff,True,True,
org.liquibase.ext:liquibase-percona,4.6.1,liquibase/${artifactId},liquibase-percona-4.6.1,liquibase/liquibase-percona,liquibase-percona-4.6.1,07584ea9554dfdee3179a1cda11053633a999c92,True,True,
org.liquibase.ext:liquibase-percona,4.4.2,liquibase/${artifactId},liquibase-percona-4.4.2,liquibase/liquibase-percona,liquibase-percona-4.4.2,5d96f783916d305dcf62f633b3ab7926d07f7786,True,True,
org.liquibase.ext:liquibase-percona,4.19.1,liquibase/${artifactId},v4.19.1,liquibase/liquibase-percona,v4.19.1,8c030ebbdb50e742c20600977392f352dbf1468a,True,True,
org.liquibase.ext:liquibase-percona,4.24.0,liquibase/${artifactId},v4.24.0,liquibase/liquibase-percona,v4.24.0,e5b64b776077665b057c8772f98a85f7f0f376d0,True,True,
org.liquibase.ext:liquibase-percona,4.16.0,liquibase/${artifactId},v4.16.0,liquibase/liquibase-percona,v4.16.0,1a97b6d30b3b675c94e0cc3c586c02f6a8ca6462,True,True,
org.liquibase.ext:liquibase-percona,4.13.0,liquibase/${artifactId},v4.13.0,liquibase/liquibase-percona,v4.13.0,8901f6786332a75c8940a5612d191bf49815d5c9,True,True,
org.liquibase.ext:liquibase-percona,4.9.1,liquibase/${artifactId},liquibase-percona-4.9.1,liquibase/liquibase-percona,liquibase-percona-4.9.1,06aa0ff4af58497f07db8a7e6258941e27b51722,True,True,
org.liquibase.ext:liquibase-percona,4.4.3,liquibase/${artifactId},liquibase-percona-4.4.3,liquibase/liquibase-percona,liquibase-percona-4.4.3,b2a861b3625fcd35d1dbe7566468e5341703abde,True,True,
org.codehaus.modello:modello,2.0.0,codehaus-plexus/${artifactId},modello-2.0.0,codehaus-plexus/modello,modello-2.0.0,6bce2f552a0500699a4ea9d6648ddc2dec286384,True,True,
org.codehaus.modello:modello,2.1.2,codehaus-plexus/${artifactId},modello-2.1.2,codehaus-plexus/modello,modello-2.1.2,ec01d5901283de3ffda91c9d64ad609cd1b2b3ee,True,True,
org.codehaus.modello:modello,2.1.0,codehaus-plexus/${artifactId},modello-2.1.0,codehaus-plexus/modello,modello-2.1.0,58f230eff1c2fc936bb6083d7d556075373e66b7,True,True,
org.codehaus.modello:modello,2.1.1,codehaus-plexus/${artifactId},modello-2.1.1,codehaus-plexus/modello,modello-2.1.1,d4d4106120480aea17a31565bf00d2b14eddb545,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.4.1,mojohaus/${artifactId},1.4.1,mojohaus/flatten-maven-plugin,1.4.1,f315832a7bc8d71200ad1df8b001c45952b46a2c,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.2.7,mojohaus/${artifactId},flatten-maven-plugin-1.2.7,mojohaus/flatten-maven-plugin,flatten-maven-plugin-1.2.7,9bb3328c04ace725479a4d955ee84412a51eea58,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.4.0,mojohaus/${artifactId},1.4.0,mojohaus/flatten-maven-plugin,1.4.0,2d93534be4f142ea498eb5a0d7ac55af34a09e02,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.3.0,mojohaus/${artifactId},flatten-maven-plugin-1.3.0,mojohaus/flatten-maven-plugin,flatten-maven-plugin-1.3.0,025e56b873db7a08f2bda95fd1ffab0c7b39bc39,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.6.0,mojohaus/${artifactId},1.6.0,mojohaus/flatten-maven-plugin,1.6.0,e2dcb2a79e6f8b84cbf0be8cf30e68ee16e2153e,True,True,
org.codehaus.mojo:flatten-maven-plugin,1.5.0,mojohaus/${artifactId},1.5.0,mojohaus/flatten-maven-plugin,1.5.0,632d94d3f12e56cf560adb60a579de2e56f29c88,True,True,
org.codehaus.mojo:aspectj-maven-plugin,1.14.0,mojohaus/${artifactId},aspectj-maven-plugin-1.14.0,mojohaus/aspectj-maven-plugin,aspectj-maven-plugin-1.14.0,c7a28a0fa6c066b42785564882addd32eebecf80,True,True,
org.codehaus.mojo:aspectj-maven-plugin,1.15.0,mojohaus/${artifactId},aspectj-maven-plugin-1.15.0,mojohaus/aspectj-maven-plugin,aspectj-maven-plugin-1.15.0,4cf636017200e0fe62df15354b5af5ff9d7be3ab,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.6.1,mojohaus/${artifactId},extra-enforcer-rules-1.6.1,mojohaus/extra-enforcer-rules,extra-enforcer-rules-1.6.1,45d56ebf7a1631878585c95fcdc1e130db3df326,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.5,mojohaus/${artifactId},extra-enforcer-rules-1.5,mojohaus/extra-enforcer-rules,extra-enforcer-rules-1.5,4e4e2db3df60fc8af22c877e38f27b391c6be1f8,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.4,mojohaus/${artifactId},extra-enforcer-rules-1.4,mojohaus/extra-enforcer-rules,extra-enforcer-rules-1.4,fffd37747ac27fa9663bcea46d4340346edc8e2e,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.6.0,mojohaus/${artifactId},extra-enforcer-rules-1.6.0,mojohaus/extra-enforcer-rules,extra-enforcer-rules-1.6.0,f89ea2102330466d50f29907d85ef5e0fe52af0f,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.5.1,mojohaus/${artifactId},extra-enforcer-rules-1.5.1,mojohaus/extra-enforcer-rules,extra-enforcer-rules-1.5.1,da069393305d91ff1bf24fecd1725d145cf3a121,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.6.2,mojohaus/${artifactId},1.6.2,mojohaus/extra-enforcer-rules,1.6.2,bc834e6347576f1ee64b19af69cbc70a3e426032,True,True,
org.codehaus.mojo:extra-enforcer-rules,1.7.0,mojohaus/${artifactId},1.7.0,mojohaus/extra-enforcer-rules,1.7.0,1eeaa85285c3207e7eb5f6c5a81b0ff310dd9a74,True,True,
org.codehaus.mojo:animal-sniffer-parent,1.22,mojohaus/animal-sniffer,animal-sniffer-parent-1.22,mojohaus/animal-sniffer,animal-sniffer-parent-1.22,81875c9e0a27e40d0472706e25d952f95793f185,True,True,
org.codehaus.mojo:animal-sniffer-parent,1.23,mojohaus/animal-sniffer,1.23,mojohaus/animal-sniffer,1.23,bae24234f6611b434d250ef47bbba101f3f2781b,True,True,
org.codehaus.mojo:animal-sniffer-parent,1.20,mojohaus/animal-sniffer,animal-sniffer-parent-1.20,mojohaus/animal-sniffer,animal-sniffer-parent-1.20,a69b280569ff52694cb2cec65b907b85ee41c517,True,True,
org.codehaus.mojo:animal-sniffer-parent,1.21,mojohaus/animal-sniffer,animal-sniffer-parent-1.21,mojohaus/animal-sniffer,animal-sniffer-parent-1.21,3eba4cbce700f82f8c1d15b8da5960c1f65127cb,True,True,
org.codehaus.mojo:native-maven-plugin,1.0-M1,mojohaus/maven-native,maven-native-1.0-M1,mojohaus/maven-native,maven-native-1.0-M1,2b4b5d9e67ef4ccdf998d125a1e3a6edb721dd2c,False,True,
org.codehaus.mojo:properties-maven-plugin,1.2.1,mojohaus/${artifactId},1.2.1,mojohaus/properties-maven-plugin,1.2.1,df184c33b872b1310309285ef61f548d73098ba4,True,True,
org.codehaus.mojo:properties-maven-plugin,1.1.0,mojohaus/${artifactId},properties-maven-plugin-1.1.0,mojohaus/properties-maven-plugin,properties-maven-plugin-1.1.0,915f63cfff0f4bae3b4b82a45d6ca007b40a675e,True,True,
org.codehaus.mojo:properties-maven-plugin,1.2.0,mojohaus/${artifactId},1.2.0,mojohaus/properties-maven-plugin,1.2.0,5105ebc6a4973d33d3ed6e5eb5e30ebaf5abd8af,True,True,
org.codehaus.mojo:license-maven-plugin,2.1.0,mojohaus/${artifactId},2.1.0,mojohaus/license-maven-plugin,2.1.0,a98d4502af469c4959088adf2680bb64f5fd5170,True,True,
org.codehaus.mojo:license-maven-plugin,2.4.0,mojohaus/${artifactId},2.4.0,mojohaus/license-maven-plugin,2.4.0,d45692df6ff8b3d8e2916591814a0cf1509006d9,True,True,
org.codehaus.mojo:license-maven-plugin,2.2.0,mojohaus/${artifactId},2.2.0,mojohaus/license-maven-plugin,2.2.0,fc832dc69fa58793b1704f1d153552030fff42aa,True,True,
org.codehaus.mojo:license-maven-plugin,2.3.0,mojohaus/${artifactId},2.3.0,mojohaus/license-maven-plugin,2.3.0,ded0f0a5734ca32caf1183038f43448fab983564,True,True,
org.codehaus.mojo:license-maven-plugin,2.0.1,mojohaus/${artifactId},2.0.1,mojohaus/license-maven-plugin,2.0.1,ac1234b47d4d5cdf484369e1d9b65e2a9ce6b795,True,True,
org.codehaus.mojo:mrm,1.6.0,mojohaus/${artifactId},1.6.0,mojohaus/mrm,1.6.0,49f320e1614ed528d794e68e9f27caba3834aa8e,True,True,
org.codehaus.mojo:mrm,1.5.0,mojohaus/${artifactId},1.5.0,mojohaus/mrm,1.5.0,574f8ae62617bf933f6ebf7eeffce8c3ae5b7572,True,True,
org.codehaus.mojo:mrm,1.4.1,mojohaus/${artifactId},mrm-1.4.1,mojohaus/mrm,mrm-1.4.1,c0c9ae890a0e2550231db82e995e1a517bb90c88,True,True,
org.codehaus.mojo:mrm,1.4.0,mojohaus/${artifactId},mrm-1.4.0,mojohaus/mrm,mrm-1.4.0,6a33a75bbd7352b6151667b845ccf66d6b733747,True,True,
org.codehaus.mojo:mojo-parent,67,mojohaus/${artifactId},mojo-parent-67,mojohaus/mojo-parent,mojo-parent-67,50de0cbb13f303e61df8ea13b2fb3148a7652c8f,True,False,
org.codehaus.mojo:mojo-parent,73,mojohaus/${artifactId},73,mojohaus/mojo-parent,73,fe5c371ecbd15e6128520ee80876edd423ff49df,True,False,
org.codehaus.mojo:mojo-parent,78,mojohaus/${artifactId},78,mojohaus/mojo-parent,78,904a8039602eeed776e5d35ddea0271567890736,True,False,
org.codehaus.mojo:mojo-parent,61,mojohaus/${artifactId},mojo-parent-61,mojohaus/mojo-parent,mojo-parent-61,060267476a44c25b5981cb3789a56edf44836abf,True,False,
org.codehaus.mojo:mojo-parent,75,mojohaus/${artifactId},75,mojohaus/mojo-parent,75,296f59dec13a0467443d13898089b40e6e80a04d,True,False,
org.codehaus.mojo:mojo-parent,72,mojohaus/${artifactId},72,mojohaus/mojo-parent,72,de23a50faab5bd5c091c6148a97cbabfb50eb7a4,True,False,
org.codehaus.mojo:mojo-parent,66,mojohaus/${artifactId},mojo-parent-66,mojohaus/mojo-parent,mojo-parent-66,583eb884718ea743ae60d29b54fda1ee6dce24a0,True,False,
org.codehaus.mojo:mojo-parent,74,mojohaus/${artifactId},74,mojohaus/mojo-parent,74,cb65aa7c561f1ee3dec5722893b8ff2a66219244,True,False,
org.codehaus.mojo:mojo-parent,60,mojohaus/${artifactId},mojo-parent-60,mojohaus/mojo-parent,mojo-parent-60,5ab294095578a6d1665ba2f77bb3de38505babc4,True,False,
org.codehaus.mojo:mojo-parent,68,mojohaus/${artifactId},mojo-parent-68,mojohaus/mojo-parent,mojo-parent-68,14d387e3f5ab6afdf9a4290d1e65d8a9f69d0a7a,True,False,
org.codehaus.mojo:mojo-parent,65,mojohaus/${artifactId},mojo-parent-65,mojohaus/mojo-parent,mojo-parent-65,2aa488dfbbe6d43476c94433f68d3203513ab258,True,False,
org.codehaus.mojo:mojo-parent,71,mojohaus/${artifactId},71,mojohaus/mojo-parent,71,a983189b7532b13f621a5a001a46f3de849e5dcf,True,False,
org.codehaus.mojo:mojo-parent,63,mojohaus/${artifactId},mojo-parent-63,mojohaus/mojo-parent,mojo-parent-63,1e19c172aaf9d30be29598e451a46882202a27ea,True,False,
org.codehaus.mojo:mojo-parent,77,mojohaus/${artifactId},77,mojohaus/mojo-parent,77,d09572db99333799814bd4c4d1360c5b48bc872a,True,False,
org.codehaus.mojo:mojo-parent,69,mojohaus/${artifactId},mojo-parent-69,mojohaus/mojo-parent,mojo-parent-69,73dec1f36ab5efca879cae66dcbe3ca539bc948b,True,False,
org.codehaus.mojo:mojo-parent,70,mojohaus/${artifactId},mojo-parent-70,mojohaus/mojo-parent,mojo-parent-70,1275dee533d5dd6365a6ab4bb2631ead9397af6d,True,False,
org.codehaus.mojo:mojo-parent,64,mojohaus/${artifactId},mojo-parent-64,mojohaus/mojo-parent,mojo-parent-64,6642cba914df9ba64d3cdf39e78e6cdcac814bae,True,False,
org.codehaus.mojo:mojo-parent,76,mojohaus/${artifactId},76,mojohaus/mojo-parent,76,792917394a0c9dc5189c9e163becdbd028c8d86f,True,False,
org.codehaus.mojo:cassandra-maven-plugin,3.8,mojohaus/${artifactId},cassandra-maven-plugin-3.8,mojohaus/cassandra-maven-plugin,cassandra-maven-plugin-3.8,5974a4b5a373f923f5aeae75d2461ef3be0cefff,True,True,
org.codehaus.mojo:cassandra-maven-plugin,3.7,mojohaus/${artifactId},cassandra-maven-plugin-3.7,mojohaus/cassandra-maven-plugin,cassandra-maven-plugin-3.7,e1eab70dcfb65b63d4a8b1f3303855e7c61dffa7,True,True,
org.codehaus.mojo:xml-maven-plugin,1.1.0,mojohaus/${artifactId},1.1.0,mojohaus/xml-maven-plugin,1.1.0,51b1df4f59bc0a80c31166134448d9cab8db4ec9,True,True,
org.codehaus.mojo:l10n-maven-plugin,1.0.0,mojohaus/${artifactId},l10n-maven-plugin-1.0.0,mojohaus/l10n-maven-plugin,l10n-maven-plugin-1.0.0,63c44b8afb6a9d5b63fad3d1b5dccf0d69452482,True,False,
org.codehaus.mojo:buildplan-maven-plugin,2.2.2,mojohaus/${artifactId},v2.2.2,mojohaus/buildplan-maven-plugin,v2.2.2,7651637b19d51c635ced43374191c8636048b0d3,True,True,
org.codehaus.mojo:buildplan-maven-plugin,2.2.1,mojohaus/${artifactId},v2.2.1,mojohaus/buildplan-maven-plugin,v2.2.1,3fe587dd793762f2c1802f9517b001515ce89a79,True,True,
org.codehaus.mojo:buildplan-maven-plugin,2.1.0,mojohaus/${artifactId},v2.1.0,mojohaus/buildplan-maven-plugin,v2.1.0,97596862f51184e37e2136c5457d99be24cef923,True,True,
org.codehaus.mojo:buildplan-maven-plugin,2.2.0,mojohaus/${artifactId},v2.2.0,mojohaus/buildplan-maven-plugin,v2.2.0,eda8cfa15cdd46722558315d5087e5f289e59b63,True,True,
org.codehaus.mojo:jaxb2-maven-plugin,3.1.0,mojohaus/${artifactId},jaxb2-maven-plugin-3.1.0,mojohaus/jaxb2-maven-plugin,jaxb2-maven-plugin-3.1.0,c103938bb9233c01cde4a8ec4065edc0f5ca2f6a,True,True,
org.codehaus.mojo:buildnumber-maven-plugin,3.2.0,mojohaus/${artifactId},3.2.0,mojohaus/buildnumber-maven-plugin,3.2.0,f05aec4b9db9b52a68ee53e9c4dd4bdc8eb4f827,True,True,
org.codehaus.mojo:buildnumber-maven-plugin,3.1.0,mojohaus/${artifactId},3.1.0,mojohaus/buildnumber-maven-plugin,3.1.0,2cd68a26b18e059d5d0413d56e2acc868bdef245,True,True,
org.codehaus.mojo:tidy-maven-plugin,1.2.0,mojohaus/${artifactId},tidy-maven-plugin-1.2.0,mojohaus/tidy-maven-plugin,tidy-maven-plugin-1.2.0,82a05692bd8d4741ff3964dd8433756eaf7ca05f,True,True,
org.codehaus.mojo:wagon-maven-plugin,2.0.2,mojohaus/${artifactId},wagon-maven-plugin-2.0.2,mojohaus/wagon-maven-plugin,wagon-maven-plugin-2.0.2,5fb30d4f8b566d6eced0931a2f9d5cdbac874f12,True,True,
org.codehaus.mojo:wagon-maven-plugin,2.0.1,mojohaus/${artifactId},wagon-maven-plugin-2.0.1,mojohaus/wagon-maven-plugin,wagon-maven-plugin-2.0.1,1133547bce5b9ecbc3046b1845bb62bf84779433,True,True,
org.codehaus.mojo:exec-maven-plugin,3.1.0,mojohaus/${artifactId},exec-maven-plugin-3.1.0,mojohaus/exec-maven-plugin,exec-maven-plugin-3.1.0,23c81e5166844657d692d5f0140df6f12da5442b,True,True,
org.codehaus.mojo:exec-maven-plugin,3.1.1,mojohaus/${artifactId},3.1.1,mojohaus/exec-maven-plugin,3.1.1,58be40ba643027a7ecd0031e7e708de3b9263e7d,True,True,
org.codehaus.mojo:versions-maven-plugin,2.16.1,mojohaus/${artifactId},2.16.1,mojohaus/versions,2.16.1,a7e6cdb8dc5b7b59e274957a0cf4b7255fee6650,True,True,
org.codehaus.mojo:versions-maven-plugin,2.10.0,mojohaus/${artifactId},versions-maven-plugin-2.10.0,mojohaus/versions,versions-maven-plugin-2.10.0,e15c8420e9afae98709516ee6a88edda1ca074b9,True,True,
