ga,version,groundtruth_repo,groundtruth_tag,repo,tag,commit,exact_match,has_tests,has_tests_jar,err
org.eclipse.jkube:jkube,1.1.1,eclipse/jkube,v1.1.1,,,,,,,
org.eclipse.jkube:jkube,1.7.0,eclipse/jkube,v1.7.0,,,,,,,
org.eclipse.jkube:jkube,1.4.0,eclipse/jkube,v1.4.0,,,,,,,
org.eclipse.jkube:jkube,1.12.0,eclipse/jkube,v1.12.0,,,,,,,
org.eclipse.jkube:jkube,1.8.0,eclipse/jkube,v1.8.0,,,,,,,
org.eclipse.jkube:jkube,1.1.0,eclipse/jkube,v1.1.0,,,,,,,
org.kocakosm:jblake2,0.5,kocakosm/jblake2,0.5,,,,,,,
org.kocakosm:jblake2,0.4,kocakosm/jblake2,0.4,,,,,,,
org.alluxio:alluxio-parent,300,alluxio/alluxio,31d367f,,,,,,,
org.alluxio:alluxio-parent,301,alluxio/alluxio,e816b77,,,,,,,
org.alluxio:alluxio-parent,302,alluxio/alluxio,f6bccfc,,,,,,,
org.alluxio:alluxio-parent,295,alluxio/alluxio,20d51a5,,,,,,,
org.alluxio:alluxio-parent,303,alluxio/alluxio,24f194d,,,,,,,
org.nlpub:watset,2.8.1,nlpub/watset-java,2.8.1,,,,,,,
org.nlpub:watset,2.7.0,nlpub/watset-java,2.7.0,,,,,,,
org.nlpub:watset,2.5.3,nlpub/watset-java,2.5.3,,,,,,,
org.nlpub:watset,2.4.0,nlpub/watset-java,2.4.0,,,,,,,
org.nlpub:watset,2.8.0,nlpub/watset-java,2.8.0,,,,,,,
org.nlpub:watset,2.6.0,nlpub/watset-java,2.6.0,,,,,,,
org.nlpub:watset,2.5.1,nlpub/watset-java,2.5.1,,,,,,,
org.nlpub:watset,2.3.0,nlpub/watset-java,2.3.0,,,,,,,
org.nlpub:watset,2.7.2,nlpub/watset-java,2.7.2,,,,,,,
org.nlpub:watset,2.6.1,nlpub/watset-java,2.6.1,,,,,,,
org.nlpub:watset,2.8.2,nlpub/watset-java,2.8.2,,,,,,,
org.nlpub:watset,2.5.0,nlpub/watset-java,2.5.0,,,,,,,
org.nlpub:watset,2.2.8,nlpub/watset-java,2.2.8,,,,,,,
org.nlpub:watset,2.3.1,nlpub/watset-java,2.3.1,,,,,,,
org.finos.legend.engine:legend-engine,4.4.5,finos/legend-engine,legend-engine-4.4.5,,,,,,,
org.mybatis:mybatis-spring,2.1.0,mybatis/spring,mybatis-spring-2.1.0,,,,,,,
org.mybatis:mybatis-spring,3.0.1,mybatis/spring,mybatis-spring-3.0.1,,,,,,,
org.mybatis:mybatis-spring,3.0.0,mybatis/spring,mybatis-spring-3.0.0,,,,,,,
org.mybatis:mybatis-spring,3.0.3,mybatis/spring,mybatis-spring-3.0.3,,,,,,,
org.mybatis:mybatis-spring,3.0.2,mybatis/spring,mybatis-spring-3.0.2,,,,,,,
org.mybatis.scripting:mybatis-freemarker,1.2.4,mybatis/freemarker-scripting,mybatis-freemarker-1.2.4,,,,,,,
org.mybatis.scripting:mybatis-thymeleaf,1.0.4,mybatis/thymeleaf-scripting,mybatis-thymeleaf-1.0.4,,,,,,,
org.mybatis.scripting:mybatis-velocity,2.1.2,mybatis/velocity-scripting,mybatis-velocity-2.1.2,,,,,,,
org.mybatis:mybatis-2-spring,1.2.0,mybatis/ibatis-spring,mybatis-2-spring-1.2.0,,,,,,,
org.mybatis:mybatis,3.5.11,mybatis/mybatis-3,mybatis-3.5.11,,,,,,,
org.mybatis:mybatis,3.5.10,mybatis/mybatis-3,mybatis-3.5.10,,,,,,,
org.mybatis:mybatis,3.5.15,mybatis/mybatis-3,mybatis-3.5.15,,,,,,,
org.mybatis:mybatis,3.5.12,mybatis/mybatis-3,mybatis-3.5.12,,,,,,,
org.mybatis:mybatis,3.5.14,mybatis/mybatis-3,mybatis-3.5.14,,,,,,,
org.mybatis:base-bundle-descriptor,10,mybatis/base-bundle-descriptor,base-bundle-descriptor-10,,,,,,,
org.mybatis:base-bundle-descriptor,11,mybatis/base-bundle-descriptor,base-bundle-descriptor-11,,,,,,,
org.mybatis:mybatis-guice,3.18,mybatis/guice,mybatis-guice-3.18,,,,,,,
org.mybatis:mybatis-guice,3.17,mybatis/guice,mybatis-guice-3.17,,,,,,,
org.mybatis.generator:mybatis-generator,1.4.2,mybatis/generator,mybatis-generator-1.4.2,,,,,,,
org.mybatis:mybatis2,2.5.0,mybatis/mybatis-2,mybatis2-2.5.0,,,,,,,
org.mybatis:mybatis-cdi,1.1.3,mybatis/cdi,mybatis-cdi-1.1.3,,,,,,,
org.mybatis:mybatis-cdi,2.0.1,mybatis/cdi,mybatis-cdi-2.0.1,,,,,,,
org.mybatis:mybatis-cdi,1.1.4,mybatis/cdi,mybatis-cdi-1.1.4,,,,,,,
org.mybatis:mybatis-cdi,1.1.2,mybatis/cdi,mybatis-cdi-1.1.2,,,,,,,
org.mybatis:mybatis-cdi,2.0.0,mybatis/cdi,mybatis-cdi-2.0.0,,,,,,,
org.mybatis.scala:mybatis-scala-parent_2.13,1.3.1,mybatis/scala,mybatis-scala-parent_2.13-1.3.1,,,,,,,
org.mybatis:mybatis-parent,39,mybatis/parent,mybatis-parent-39,,,,,,,
org.mybatis:mybatis-parent,34,mybatis/parent,mybatis-parent-34,,,,,,,
org.mybatis:mybatis-parent,38,mybatis/parent,mybatis-parent-38,,,,,,,
org.mybatis:mybatis-parent,35,mybatis/parent,mybatis-parent-35,,,,,,,
org.mybatis:mybatis-parent,41,mybatis/parent,mybatis-parent-41,,,,,,,
org.mybatis:mybatis-parent,36,mybatis/parent,mybatis-parent-36,,,,,,,
org.mybatis:mybatis-parent,40,mybatis/parent,mybatis-parent-40,,,,,,,
org.mybatis:mybatis-parent,37,mybatis/parent,mybatis-parent-37,,,,,,,
org.mybatis.dynamic-sql:mybatis-dynamic-sql,1.4.1,mybatis/mybatis-dynamic-sql,mybatis-dynamic-sql-1.4.1,,,,,,,
org.mybatis.dynamic-sql:mybatis-dynamic-sql,1.4.0,mybatis/mybatis-dynamic-sql,mybatis-dynamic-sql-1.4.0,,,,,,,
org.mybatis.dynamic-sql:mybatis-dynamic-sql,1.5.0,mybatis/mybatis-dynamic-sql,mybatis-dynamic-sql-1.5.0,,,,,,,
org.mybatis.spring.boot:mybatis-spring-boot,3.0.3,mybatis/spring-boot-starter,mybatis-spring-boot-3.0.3,,,,,,,
org.mybatis.spring.boot:mybatis-spring-boot,3.0.2,mybatis/spring-boot-starter,mybatis-spring-boot-3.0.2,,,,,,,
org.mybatis.spring.boot:mybatis-spring-boot,2.3.0,mybatis/spring-boot-starter,mybatis-spring-boot-2.3.0,,,,,,,
org.mybatis.spring.boot:mybatis-spring-boot,3.0.3,mybatis/spring-boot-starter,mybatis-spring-boot-3.0.3,,,,,,,
org.mybatis.caches:mybatis-hazelcast,1.2.0,mybatis/hazelcast-cache,mybatis-hazelcast-1.2.0,,,,,,,
org.mybatis.caches:mybatis-hazelcast,1.1.3,mybatis/hazelcast-cache,mybatis-hazelcast-1.1.3,,,,,,,
org.mybatis.caches:mybatis-hazelcast,1.3.0,mybatis/hazelcast-cache,mybatis-hazelcast-1.3.0,,,,,,,
org.mybatis.caches:mybatis-memcached,1.1.1,mybatis/memcached-cache,mybatis-memcached-1.1.1,,,,,,,
org.mybatis.caches:mybatis-ignite,1.1.1,mybatis/ignite-cache,mybatis-ignite-1.1.1,,,,,,,
org.mybatis.caches:mybatis-caffeine,1.1.0,mybatis/mybatis-caffeine,mybatis-caffeine-1.1.0,,,,,,,
org.mybatis.caches:mybatis-caffeine,1.0.1,mybatis/mybatis-caffeine,mybatis-caffeine-1.0.1,,,,,,,
org.mybatis.caches:mybatis-ehcache,1.2.3,mybatis/ehcache-cache,mybatis-ehcache-1.2.3,,,,,,,
org.slf4j:slf4j-parent,2.0.1,qos-ch/slf4j,v_2.0.1,,,,,,,
org.slf4j:slf4j-parent,2.0.6,qos-ch/slf4j,v_2.0.6,,,,,,,
org.slf4j:slf4j-parent,2.0.5,qos-ch/slf4j,v_2.0.5,,,,,,,
org.slf4j:slf4j-parent,2.0.8,qos-ch/slf4j,v_2.0.8,,,,,,,
org.slf4j:slf4j-parent,2.1.0-alpha1,qos-ch/slf4j,v_2.1.0-alpha1,,,,,,,
org.slf4j:slf4j-parent,2.0.3,qos-ch/slf4j,v_2.0.3,,,,,,,
org.slf4j:slf4j-parent,2.0.4,qos-ch/slf4j,v_2.0.4,,,,,,,
org.slf4j:slf4j-parent,1.7.36,qos-ch/slf4j,v_1.7.36,,,,,,,
org.slf4j:slf4j-parent,2.0.9,qos-ch/slf4j,v_2.0.9,,,,,,,
org.slf4j:slf4j-parent,2.0.0-beta1,qos-ch/slf4j,v_2.0.0-beta1,,,,,,,
org.junit:junit-bom,5.8.2,junit-team/junit5,r5.8.2,,,,,,,
org.junit:junit-bom,5.9.3,junit-team/junit5,r5.9.3,,,,,,,
org.antlr:antlr4-master,4.12.0,antlr/antlr4,4.12.0,,,,,,,
org.antlr:antlr4-master,4.13.0,antlr/antlr4,4.13.0,,,,,,,
org.antlr:antlr4-master,4.13.1,antlr/antlr4,4.13.1,,,,,,,
org.jrivard.xmlchai:xmlchai,0.1.0,jrivard/xmlchai,b8b0e095af45ed8b3212b934ce46f2dcb54fdea6,,,,,,,
org.jrivard.xmlchai:xmlchai,0.1.3,jrivard/chaixml,v1_0_3,,,,,,,
org.chabala.brick:brick-control-lab,0.2.1,chabala/brick-control-lab,0.2.1,,,,,,,
org.osgi:org.osgi.test.parent,1.0.1,osgi/osgi-test,1.0.1,,,,,,,
org.osgi:org.osgi.test.parent,1.2.0,osgi/osgi-test,1.2.0,,,,,,,
org.osgi:org.osgi.test.parent,1.1.0,osgi/osgi-test,1.1.0,,,,,,,
org.osgi:org.osgi.test.parent,1.2.1,osgi/osgi-test,1.2.1,,,,,,,
org.osgi:org.osgi.test.parent,0.10.0,osgi/osgi-test,0.10.0,,,,,,,
org.moditect.layrry:layrry-aggregator,1.0.0.Final,moditect/layrry,v1.0.0.Final,,,,,,,
org.moditect:moditect,1.0.0.Final,moditect/moditect,1.0.0.Final,,,,,,,
org.moditect:moditect,1.1.0,moditect/moditect,1.1.0,,,,,,,
org.glassfish.hk2:hk2-parent,3.0.5,eclipse-ee4j/glassfish-hk2,3.0.5-RELEASE,,,,,,,
org.glassfish.hk2:hk2-parent,3.0.4,eclipse-ee4j/glassfish-hk2,3.0.4-RELEASE,,,,,,,
org.glassfish.hk2:hk2-parent,4.0.0-M1,eclipse-ee4j/glassfish-hk2,4.0.0-M1-RELEASE,,,,,,,
org.glassfish.build:glassfishbuild-maven-plugin,4.0.0,eclipse-ee4j/glassfish-build-maven-plugin,4.0.0,,,,,,,
org.glassfish.main:glassfish-parent,8.0.0-M1,eclipse-ee4j/glassfish,8.0.0-M1,,,,,,,
org.glassfish.main:glassfish-parent,7.0.8,eclipse-ee4j/glassfish,7.0.8,,,,,,,
org.glassfish.main:glassfish-parent,7.0.5,eclipse-ee4j/glassfish,7.0.5,,,,,,,
org.glassfish.main:glassfish-parent,7.0.11,eclipse-ee4j/glassfish,7.0.11,,,,,,,
org.glassfish.main:glassfish-parent,7.0.3,eclipse-ee4j/glassfish,7.0.3,,,,,,,
org.glassfish.main:glassfish-parent,7.0.9,eclipse-ee4j/glassfish,7.0.9,,,,,,,
org.glassfish.main:glassfish-parent,7.0.10,eclipse-ee4j/glassfish,7.0.10,,,,,,,
org.tomitribe.transformer:org.eclipse.transformer.parent,0.1.1,tomitribe/transformer,org.eclipse.transformer.parent-0.1.1,,,,,,,
org.tomitribe.transformer:org.eclipse.transformer.parent,0.1.1a,tomitribe/transformer,org.eclipse.transformer.parent-0.1.1a,,,,,,,
org.fusesource.jansi:jansi,2.3.1,fusesource/jansi,jansi-2.3.1,,,,,,,
org.fusesource.jansi:jansi,2.3.0,fusesource/jansi,jansi-2.3.0,,,,,,,
org.fusesource.jansi:jansi,2.3.3,fusesource/jansi,jansi-2.3.3,,,,,,,
org.fusesource.jansi:jansi,2.4.0,fusesource/jansi,jansi-2.4.0,,,,,,,
org.fusesource.jansi:jansi,2.1.1,fusesource/jansi,jansi-2.1.1,,,,,,,
org.fusesource.jansi:jansi,2.3.2,fusesource/jansi,jansi-2.3.2,,,,,,,
org.fusesource.jansi:jansi,2.3.4,fusesource/jansi,jansi-2.3.4,,,,,,,
org.fusesource.jansi:jansi,2.4.1,fusesource/jansi,jansi-2.4.1,,,,,,,
org.fusesource.jansi:jansi,2.2.0,fusesource/jansi,jansi-2.2.0,,,,,,,
org.spdx:java-spdx-library,1.1.10,spdx/Spdx-Java-Library,v1.1.10,,,,,,,
org.spdx:java-spdx-library,1.1.9,spdx/Spdx-Java-Library,v1.1.9,,,,,,,
org.spdx:java-spdx-library,1.1.8,spdx/Spdx-Java-Library,v1.1.8,,,,,,,
org.spdx:spdx-maven-plugin,0.7.2,spdx/spdx-maven-plugin,v0.7.2,,,,,,,
org.spdx:spdx-maven-plugin,0.7.0,spdx/spdx-maven-plugin,v0.7.0,,,,,,,
org.spdx:spdx-maven-plugin,0.7.1,spdx/spdx-maven-plugin,v0.7.1,,,,,,,
org.spdx:spdx-maven-plugin,0.6.5,spdx/spdx-maven-plugin,v0.6.5,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.5.3,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.5.3,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.11,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.11,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.6,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.6,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.4.1,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.4.1,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.2.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.2.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.6.2,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.6.2,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.5.2,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.5.2,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.1,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.1,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.10,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.10,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.7,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.7,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.4.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.4.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.3.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.3.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.2,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.2,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.5.1,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.5.1,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.4,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.4,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.6.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.6.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.9,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.9,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.3,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.3,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.5.0,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.5.0,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.5,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.5,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.6.1,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.6.1,,,,,,,
org.cyclonedx:cyclonedx-maven-plugin,2.7.8,cyclonedx/cyclonedx-maven-plugin,cyclonedx-maven-plugin-2.7.8,,,,,,,
org.cyclonedx:cyclonedx-core-java,8.0.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-8.0.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.6,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.6,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.1.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.1.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.2.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.2.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.0.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.0.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,8.0.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-8.0.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.1.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.1.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.2.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.2.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,3.0.8,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-3.0.8,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.0.3,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.0.3,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.3.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.3.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,6.0.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-6.0.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.4,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.4,,,,,,,
org.cyclonedx:cyclonedx-core-java,8.0.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-8.0.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.3,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.3,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.1.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.1.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.0.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.0.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.3.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.3.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.5,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.5,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.0.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.0.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.5,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.5,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.2,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.2,,,,,,,
org.cyclonedx:cyclonedx-core-java,8.0.3,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-8.0.3,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.3.0,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.3.0,,,,,,,
org.cyclonedx:cyclonedx-core-java,5.0.4,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-5.0.4,,,,,,,
org.cyclonedx:cyclonedx-core-java,4.0.1,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-4.0.1,,,,,,,
org.cyclonedx:cyclonedx-core-java,7.1.3,cyclonedx/cyclonedx-core-java,cyclonedx-core-java-7.1.3,,,,,,,
org.mockito:mockito-core,5.2.0,mockito/mockito,v5.2.0,,,,,,,
org.mockito:mockito-core,4.9.0,mockito/mockito,v4.9.0,,,,,,,
org.mockito:mockito-core,5.1.1,mockito/mockito,v5.1.1,,,,,,,
org.mockito:mockito-core,5.7.0,mockito/mockito,v5.7.0,,,,,,,
org.mockito:mockito-core,4.6.1,mockito/mockito,v4.6.1,,,,,,,
org.mockito:mockito-core,4.5.1,mockito/mockito,v4.5.1,,,,,,,
org.mockito:mockito-core,4.10.0,mockito/mockito,v4.10.0,,,,,,,
org.mockito:mockito-core,5.4.0,mockito/mockito,v5.4.0,,,,,,,
org.mockito:mockito-core,5.1.0,mockito/mockito,v5.1.0,,,,,,,
org.mockito:mockito-core,5.8.0,mockito/mockito,v5.8.0,,,,,,,
org.mockito:mockito-core,4.6.0,mockito/mockito,v4.6.0,,,,,,,
org.mockito:mockito-core,5.6.0,mockito/mockito,v5.6.0,,,,,,,
org.mockito:mockito-core,4.8.0,mockito/mockito,v4.8.0,,,,,,,
org.mockito:mockito-core,5.3.0,mockito/mockito,v5.3.0,,,,,,,
org.mockito:mockito-core,4.4.0,mockito/mockito,v4.4.0,,,,,,,
org.mockito:mockito-core,4.7.0,mockito/mockito,v4.7.0,,,,,,,
org.mockito:mockito-core,5.9.0,mockito/mockito,v5.9.0,,,,,,,
org.mockito:mockito-core,5.0.0,mockito/mockito,v5.0.0,,,,,,,
org.mockito:mockito-core,4.8.1,mockito/mockito,v4.8.1,,,,,,,
org.mockito:mockito-core,5.3.1,mockito/mockito,v5.3.1,,,,,,,
org.mockito:mockito-core,5.5.0,mockito/mockito,v5.5.0,,,,,,,
org.mockito:mockito-core,4.11.0,mockito/mockito,v4.11.0,,,,,,,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.59,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.59,,,,,,,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.58,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.58,,,,,,,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.60,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.60,,,,,,,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.56,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.56,,,,,,,
org.sonatype.nexus.archetypes:nexus-format-archetype,1.0.57,sonatype-nexus-community/nexus-format-archetype,nexus-format-archetype-1.0.57,,,,,,,
org.jline:jline-parent,3.20.0,jline/jline3,jline-parent-3.20.0,,,,,,,
org.jline:jline-parent,3.25.0,jline/jline3,jline-parent-3.25.0,,,,,,,
org.jline:jline-parent,3.25.1,jline/jline3,jline-parent-3.25.1,,,,,,,
org.jline:jline-parent,3.23.0,jline/jline3,jline-parent-3.23.0,,,,,,,
org.jline:jline-parent,3.24.0,jline/jline3,jline-parent-3.24.0,,,,,,,
org.jline:jline-parent,3.21.0,jline/jline3,jline-parent-3.21.0,,,,,,,
org.jline:jline-parent,3.24.1,jline/jline3,jline-parent-3.24.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.3.3,liquibase/liquibase-percona,liquibase-percona-4.3.3,,,,,,,
org.liquibase.ext:liquibase-percona,4.7.1,liquibase/liquibase-percona,liquibase-percona-4.7.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.8.0,liquibase/liquibase-percona,liquibase-percona-4.8.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.14.0,liquibase/liquibase-percona,v4.14.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.17.1,liquibase/liquibase-percona,v4.17.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.3.5,liquibase/liquibase-percona,liquibase-percona-4.3.5,,,,,,,
org.liquibase.ext:liquibase-percona,4.23.0,liquibase/liquibase-percona,v4.23.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.11.0,liquibase/liquibase-percona,v4.11.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.4.0,liquibase/liquibase-percona,liquibase-percona-4.4.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.18.0,liquibase/liquibase-percona,v4.18.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.6.1.1,liquibase/liquibase-percona,liquibase-percona-4.6.1.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.7.0,liquibase/liquibase-percona,liquibase-percona-4.7.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.3.2,liquibase/liquibase-percona,liquibase-percona-4.3.2,,,,,,,
org.liquibase.ext:liquibase-percona,4.12.0,liquibase/liquibase-percona,v4.12.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.20.0,liquibase/liquibase-percona,v4.20.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.23.1,liquibase/liquibase-percona,v4.23.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.17.0,liquibase/liquibase-percona,v4.17.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.25.0,liquibase/liquibase-percona,v4.25.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.4.1,liquibase/liquibase-percona,liquibase-percona-4.4.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.6.2,liquibase/liquibase-percona,liquibase-percona-4.6.2,,,,,,,
org.liquibase.ext:liquibase-percona,4.3.1,liquibase/liquibase-percona,liquibase-percona-4.3.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.19.0,liquibase/liquibase-percona,v4.19.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.5.0,liquibase/liquibase-percona,liquibase-percona-4.5.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.10.0,liquibase/liquibase-percona,v4.10.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.22.0,liquibase/liquibase-percona,v4.22.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.15.0,liquibase/liquibase-percona,v4.15.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.9.0,liquibase/liquibase-percona,liquibase-percona-4.9.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.23.2,liquibase/liquibase-percona,v4.23.2,,,,,,,
org.liquibase.ext:liquibase-percona,4.6.1,liquibase/liquibase-percona,liquibase-percona-4.6.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.4.2,liquibase/liquibase-percona,liquibase-percona-4.4.2,,,,,,,
org.liquibase.ext:liquibase-percona,4.19.1,liquibase/liquibase-percona,v4.19.1,,,,,,,
org.liquibase.ext:liquibase-percona,4.24.0,liquibase/liquibase-percona,v4.24.0,,,,,,,
org.liquibase.ext:liquibase-percona,4.16.0,liquibase/liquibase-percona,v4.16.0,,,,,,,
