project,dep,dep_range,project_depth,status,Incompatibility,No suitable version,"Error (no jar, call graph)"
org.craftercms|crafter-deployer|3.1.17.7E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
com.tencent.bk.devops.ci.common|common-service|1.7.36-RELEASE,org.springframework.boot|spring-boot-starter-log4j2|2.4.5,"[2.4.5,2.5.8]",2,success,,,
com.arextest|arex-platform-web-service|0.2.4,org.springframework.boot|spring-boot-starter-log4j2|2.3.5.RELEASE,"[2.3.5.RELEASE,2.5.8]",2,success,,,
dev.galasa|dev.galasa.kubernetes.manager|0.20.0,dev.galasa|dev.galasa.framework|0.18.0,"[0.18.0,0.19.1]",2,success,,,
com.qudini|qudini-reactive-utils|0.0.49,org.springframework.boot|spring-boot-starter-log4j2|2.6.1,"[2.6.1,2.6.2]",2,success,,,
com.fizzgate|fizz-core|2.5.0-beta1,org.springframework.boot|spring-boot-starter-log4j2|2.2.13.RELEASE,"[2.2.13.RELEASE,2.5.8]",2,success,,,
com.github.crabs-hue.commons|commons-xproc|0.10.0,com.xmlcalabash|xmlcalabash|1.1.21-98,"[1.1.21-98,1.1.24-97]",2,success,,,
org.craftercms|crafter-deployer|3.1.21E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
org.craftercms|crafter-deployer|3.1.19E,org.springframework.boot|spring-boot-starter-log4j2|2.2.10.RELEASE,"[2.2.10.RELEASE,2.5.8]",2,success,,,
dev.galasa|dev.galasa.java.ubuntu.manager|0.19.0,dev.galasa|dev.galasa.framework|0.18.0,null,2,failed,Y,,
org.opencb.biodata|biodata-tools|2.4.0,org.biojava|biojava-alignment|4.1.0,null,2,failed,Y,,
io.gitee.cikaros|fly-feel-core|2.0.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
dev.galasa|dev.galasa.db2.manager|0.20.0,dev.galasa|dev.galasa.framework|0.18.0,null,2,failed,Y,,
org.apache.servicecomb.pack|alpha-spring-cloud-starter-eureka|0.7.1,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
com.netflix.genie|genie-web|4.1.1,org.springframework.boot|spring-boot-starter-log4j2|2.5.6,"[2.5.6,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.1,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,"[2.5.5,2.5.8]",2,success,,,
com.yahoo.maha|maha-core|6.87,org.apache.druid|druid-server|0.21.1,"[0.21.1,0.22.1]",2,success,,,
org.apache.atlas|storm-bridge|2.3.0,org.apache.storm|storm-core|2.3.0,"[2.3.0,2.4.0]",2,success,,,
io.github.antonybi|timechannel|1.1.0,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,"[2.3.12.RELEASE,2.5.8]",2,success,,,
com.wavefront|proxy-test-2|999.2,org.springframework.boot|spring-boot-starter-log4j2|2.5.5,null,2,failed,Y,,
io.testerra|core|2.0-RC-19,io.testerra|logging|2.0-RC-19,null,2,failed,Y,,
org.apache.linkis|linkis-spring-cloud-gateway|1.3.2,org.springframework.boot|spring-boot-starter-log4j2|2.3.12.RELEASE,null,2,failed,Y,,
org.apache.zeppelin|zeppelin-geode|0.10.1,org.apache.geode|geode-core|1.1.0,"[1.1.0,1.9.1]",2,success,,,
